customer_id,marketplace,product_category,product_id,product_parent,product_title,review_body,review_date,review_headline,review_id,verified_purchase,star_rating,total_votes,helpful_votes,vine
34665611,US,Major Appliances,B00NG0FP7E,565072108,lg over-the-range microwave oven with 300 cfm venting system,"I bought this unit to replace an older LG model that was discontinued.  The older model worked fine until I melted it with a small kitchen fire (naturally the one time I disconnected the smoke alarm).  The new model arrived quickly.  I got a friend to help install it.  You'll need a friend  -It's too heavy for you to hold it up with one hand while you screw the bolt on with the other.<br /><br />I gave it four stars in my initial review but I'm changing it to one star because after only a couple of months, the microwave's fan and interior lights would go on sometimes when I closed the oven door.  But if I opened and gently closed the door again, it'd turn off.  It's been about six months since I first installed this oven and this problem is becoming frequent.  Today, my son texts me from home that the microwave won't turn off no matter what he does so I told him to leave the door open and when I get home tonight, I will disconnect it so it doesn't burn the house down.  A microwave oven is supposed to make our lives more convenient,  not fill us with dread that it can start an electric fire.  Checking on the internet, it seems that this is not an uncommon problem.  It's probably not going to be covered by warranty.  And how do I get it to the manufacturer?  They aren't going to pay a repairman to make a housecall for a lousy microwave oven.  If I pay for shpping both ways, I might as well buy a new microwave.  Lessons learned:  I will buy appliances from a brick and mortar store whose return/service policy I understand and I will not use an over-the-range microwave again.",4/7/2015,The older model worked fine until I melted it with a small kitchen fire ...,R24810Q3ZRRTLZ,Y,1,29,24,N
49785938,US,Major Appliances,B00NXRHIO8,692404913,samsung counter top microwave,"Looks good, only worked a week. First - timer would work but no heating occurred, next dy everything looked like it was good ( lit up, revolving, timer working) but food temp was not changing. Cancelled replacement and have NOT been refunded.",3/13/2015,Disappointed,R17TH7PVR4TM4P,Y,1,18,14,N
49333634,US,Major Appliances,B00NN136NQ,464779766,"samsung mc11h6033ct countertop convection microwave with 1.1 cu. ft. capacity, slim fry technology, grilling element, ceramic enamel interior, drop down door, and eco mode in stainless steel","This was bought as an emergency replacement for a wonderful Sharp combo oven.  The convection circulating fan had failed, and there was no time to have it repaired.  The fan motor simply needed to be replaced.  The microwave function still worked perfectly, but I needed the convection oven for holiday baking.  It was just before Thanksgiving and I couldn't find a replacement of the the Sharp locally, and no time for an on-line order.<br /><br />I found this Samsung locally, and it looked like it would fill the bill.  It did save me from holiday disaster, but I've been far from pleased with it.  You have to memorize ridiculous sequences of the controls that offer you only numbers as feedback so the manual near at hand is essential.  It will only accept two entries for sequence cooking; I used three much of the time in the Sharp for extraordinary results cooking rice and polenta.  Now I have to enter the first two stages, then the third after the first two are finished.<br /><br />The temperature of the convection mode is incredibly erratic; I set 200 degrees and when I checked the oven temperature during cooking it was at 350.  Today I set it at 400 (the maximum) and it never got above 350.  I think the control circuit board is failing because I looked at the clock when it was 6:12 and the oven clock read 10:something.  I reset the clock, then looked at it this evening at around 8:30 and it read 1:something.<br /><br />The only good thing about the appliance is that the beeper can be shut off.  (I hate those electronic beeps.)  As far as I'm concerned Samsung should stick to making phones and not try to produce products they don't have enough concern about to do well.  I will avoid the brand for appliances.",3/1/2015,Don't even think about it,R3UMRU0YZF8TNP,N,1,10,7,N
51084117,US,Major Appliances,B00NQFSSWS,692404913,samsung counter top microwave,"The Samsung Counter Top Grill Microwave contains a lot of features including a soften/melt setting and a grill capability but is probably too large for most countertops, an obvious drawback considering what it is advertised to be for. However, after using this microwave I can say that it works well and, while some its components are plastic, it seems pretty well constructed to me. The grilling feature, (the microwave includes a grill and a setting for accomplishing grilling and the soften/melt feature are nice. I tried the soften/melt feature, for example, and it worked fine. I also think this microwave is attractive so that is not a problem. The only real problem I can see with this microwave is that it is just too large for most countertops. If this is not a problem for you then I recommend this microwave, otherwise, I recommend looking for a smaller microwave.",2/3/2015,rather large for a countertop but otherwise a good product,R2DTIT2XOPU48M,N,4,5,3,Y
21012418,US,Major Appliances,B00NXRHIO8,692404913,samsung counter top microwave,"My husband has been using this for the past month in his high school classroom, and his students have been using it every day to warm things up.  It's already been getting a lot of use, and is holding up great so far. Of course, I know it hasn't been used that long, so I'll be sure to update my review as they use it more.<br /><br />The nicest features of this are:<br /><br />* It's a microwave that also grills and crisps food -- so it really functions more like an oven than a microwave.  It comes with a grill rack, and you can cook meat on it.  When you use the grill function, you can put metal into the microwave . . . but just be careful that you take out the metal once you use it as a microwave proper. The gill function works fine, but doesn't make your food quite as crispy and nice as a regular toaster oven does.<br /><br />*  The crispy plate is also perfect for doing pizzas, and the students who have been using it to cook frozen pizzas have said that they are evenly cooked.<br /><br />* The 1,000 watts make this pretty powerful.  It's good at evenly cooking food, and doesn't leave those cold places in frozen dinners like cheaper microwaves do.<br /><br />*  There are ten power levels and a plus 30 seconds button, so you can easily add more time to your cooking time.<br /><br />* A standard variety of pre-set buttons make this good for doing basics such as popcorn, veggies, and potatoes.<br /><br />* The exterior has a scratch-resistant coating, and the stainless steel facing doesn't pick up smudges and fingerprints like stainless steel often does.<br /><br />The measurements on the 1.1 cubic foot microwave are: 11-11/16 H by 20-3/8 W by 15-13/16 D in inches.<br /><br />Overall, this is a really nice microwave.  As I mentioned at the start of my review, I will update this as my husband and his students use this more, but, so far, they've really liked it and it's held up well to constant use.",2/2/2015,Really nice microwave that also grills and functions like an oven,R3U160NGKTVW49,N,5,4,4,Y
11969490,US,Major Appliances,B00NXRHIO8,692404913,samsung counter top microwave,"this is a fabulous microwave. It does both jobs of a regular microwave and a toaster oven. What more could you ask for. Presets are a bit off but it is pretty convenient to have. You can grill in this as well, though I haven't tried it yet.. I'll keep you posted. I would recommend this product to others.",1/30/2015,Presets are a bit off but it is pretty convenient to have,R8Z5VK8T7746S,N,5,2,2,Y
52811948,US,Major Appliances,B00NQFSSWS,692404913,samsung counter top microwave,"The first thing you should know about this microwave is that it is big,so make sure you have adequate counter space to accommodate it. I only use it for simple things like heating things up quicky. For this it works well. I haven't yet tried its grilling feature.",1/28/2015,It's Big,R1C5GDOVP36K2Q,N,3,9,3,Y
35815587,US,Major Appliances,B00NXRHIO8,692404913,samsung counter top microwave,"Samsung Countertop Microwave, 1.1 Cubic Feet, Stainless Steel is a must buy for people who enjoy cooking meals in their microwaves instead of just zapping snacks and melting cheese.  The counter top microwave is larger than most models and this one can cook main course meals and side dishes for you and your family.  A medium sized pizza can be cooked inside it's designed to &#34;crisp&#34; instead of being kind of on the soft side like other microwaves.  Just press the easy-to-use preset buttons for all of your cooking needs and if you want to &#34;grill&#34; your food with the grill layer that works similar to the one found in a convection oven but don't expect the same results.<br /><br />Overall, I have to recommend this microwave for those who prefer to cook their meals the fast and easy way instead of using a cumbersome stove or for apartment dwellers.  You can't go wrong with a Samsung Countertop Microwave, 1.1 Cubic Feet, Stainless Steel, especially if the price is right.",1/28/2015,"A microwave for those who want to cook more than just popcorn, TV Dinners and quesadillas",R3QVPNZ7G9X744,N,4,5,5,Y
18941326,US,Major Appliances,B00NXRHIO8,692404913,samsung counter top microwave,"This is a powerful and great looking counter top microwave. It's replaced my old 1000 watt sanyo. It has some features you don't find on many microwaves including a power saving mode (which turns off the LED clock), a grilling element on the top, and ceramic plate. In theory you could cook a pizza, heat up some bacon all while retaining the crispiness. I'd probably heat up frozen egg rolls before i do the any of the prior though. The grilling feature is gimmicky to me. First you lose height for reheating taller items. And I'm not one for having an issue using the oven for a frozen pizza or a pan for your bacon. Maybe even a toaster oven if you wanna reheat those chicken mcnuggets. There's also one more minor issue. The rotating glass plate is raised a bit too high around the edges than i'm used to. So make sure you lift your item high enough to clear the glass plate when taking anything out.",1/27/2015,Do you really need to grill in your microwave?,R25NSG24NM4TLD,N,4,8,6,Y
53035876,US,Major Appliances,B00NQFSSWS,692404913,samsung counter top microwave,"I've written quite a few product reviews in the past, but never have I seen so much debate and misinformation about what would seem to be a simple kitchen appliance! A lot of the reviews I have read here are either mistaken in their details or are trying to compare apples to oranges. Samsung (or whoever the Samsung dealer on here is) has only added to the confusion, unfortunately.<br /><br />First, a few points to set the record straight. The appliance is NOT covered in stainless steel. There may be a bit of it in the trim, but it seems like whoever wrote the description hasn't actually sen one in person. Most of the outside has a black, textured metal finish, which does seem to blend in quite nicely with my own black and stainless steel kitchen appliances. It may not blend in with a kitchen that is all stainless and has no black in it though.<br /><br />There is a bare minimum of plastic in the construction, which is limited to the trim, &#34;open button&#34; and part of the door latch. I have not had any problem keeping either the highly polished front door clean nor the outside of the appliance. In fact, the texture of the black sheet metal on most of its outside surface actually prevents it from becoming a fingerprint magnet.<br /><br />Another misconception comes from the grill rack that fits inside. Some people have mentioned that it is only to be used in the grill mode, which is not true. The rack can be used in the combination grill/microwave mode just fine and your microwave will NOT burst into flames. From the manual, page 11: &#34;Grill Rack, to be placed on the turntable. The metal rack can be used in grill and combination cooking&#34;. It will even &#34;work&#34; in the microwave-only setting, although it won't contribute to the cooking process at all. In fact, the main feature of this appliance is the ability to both microwave AND grill at the same time, and you can't utilize the grill to any effect without the rack in place.<br /><br />This brings me to the main point of my review. Those who are most critical of this appliance are simply comparing it to a microwave. This is an apples vs oranges type of logic as the addition of the grilling element really makes this an unfair comparison. Is it heavier than most stand-alone microwaves? Of course it is, because it has an entirely separate heating element, electronics and carries the additional weight of a ceramic enamel interior. This is really two appliances in one that work together seamlessly to greatly enhance the texture and heat distribution of foods such as pasta, pizza, crusts, etc. The additional heating element also makes the appliance larger than stand-alone microwaves, which is entirely understandable to me. This also explains the slightly lower wattage rating than some heavy-duty microwaves. If used with the grill though, it seems to cook items just as fast as a microwave with a higher wattage rating.<br /><br />Adding to the weight is a metal exterior that uses a heavier gauge of sheet metal than the vast majority of stand-alone microwaves on the market. The reason for this is pretty simple. To keep people from burning themselves when coming into contact with the appliance. Without the heavy-duty (which is necessarily heavy) inside and outside finishes the device has, it would eventually lead to someone getting accidentally burned. For those who wonder why it doesn't have more capacity or more wattage, the reasons all boil down to safety. You can only add so much shielding to keep the size (and cost) of such an appliance practical. I think that Samsung engineers did a pretty good job at balancing safety, size and materials to keep this at a reasonable cost for a device that offers so much more than a simple microwave does.<br /><br />In regards to cost, I have seen the price of this product fluctuate wildly over the past few weeks. At one point I believe it was $179 (shipping included). Then it went up to $230 (shipping NOT included). Today, it is down to $199.99 with free shipping. I have no idea what the MSRP of the unit actually is, but for the quality of construction it has and the features it carries, it seems like at bargain to me.<br /><br />For me personally, this product is just the right size for the foods I cook and offers a lot of flexibility as to how I can cook things. The polished surface makes it by far the nicest looking appliance in my kitchen, ever. It reminds me a lot of my Samsung Galaxy S4 cellphone, actually. All in all, I couldn't be happier with my purchase and I would recommend it to anyone. If you have no interest in the grilling feature you probably wouldn't want to buy this though, because it is definitely more expensive than a stand-alone microwave. If you are only going to use it for microwaving it is overkill. I'd never go back to a regular microwave after having used this though. I am too spoiled with this product's cooking ability at this point. In any event, I think that it deserves more praise than it seems to be getting here. Try it for yourself and I would bet that you won't be disappointed.n to $199.99 with free shipping. I have no idea what the MSRP of the unit actually is, but for the quality of construction it has and the features it carries, it seems like at bargain to me.<br /><br />For me personally, this product is just the right size for the foods I cook and offers a lot of flexibility as to how I can cook things. The polished surface makes it by far the nicest looking appliance in my kitchen, ever. It reminds me a lot of my Samsung Galaxy S4 cellphone, actually. All in all, I couldn't be happier with my purchase and I would recommend it to anyone. If you have no interest in the grilling feature you probably wouldn't want to buy this though, because it is definitely more expensive than a stand-alone microwave. If you are only going to use it for microwaving it is overkill. I'd never go back to a regular microwave after having used this though. I am too spoiled with this product's cooking ability at this point. In any event, I think that it deserves more praise than it seems to be getting here. Try it for yourself and I would bet that you won't be disappointed.",1/19/2015,THE WORLD'S MOST MISUNDERSTOOD KITCHEN APPLIANCE?,RX1ZUVGBH3HKC,N,5,848,814,Y
52934881,US,Major Appliances,B00NXRHIO8,692404913,samsung counter top microwave,"As far as microwave cookers go, this beats everything else because it includes a toaster grill. I really prefer using the toaster grill rather than the microwave even if it takes much longer to cook... so it's perfect for me. This unit looks really slick and it's so easy to use. Very intuitive. It's about twice the price of other units but this is a high quality Samsung product. I love it.<br /><br />HIGHLY RECOMMENDED!",1/18/2015,Includes Toaster Grill...,R30HHT87LEQ58T,N,5,0,0,Y
19812610,US,Major Appliances,B00NN136NQ,464779766,"samsung mc11h6033ct countertop convection microwave with 1.1 cu. ft. capacity, slim fry technology, grilling element, ceramic enamel interior, drop down door, and eco mode in stainless steel","I picked this unit up primarily for the Convection Oven function but have come to really appreciate its versatility. That said, the unit is not without issues.<br /><br />The short story is: the microwave function works perfectly and is perhaps a bit more powerful than my built in unit. The grill function is great - provided you use the pan that comes with the unit. The convection function is wonderful but never and I mean never use parchment paper in the unit. (FIRE!) The preheat function is problematic and 7 time out of 10 will cause your unit to stop working for at least 15 minute after it shuts off, especially if you interrupt it when it is the 10 minute post preheat time frame to try to use the convection oven setting. The unit is very sharp looking and feels solidly built. The two racks and accompanying pan are also reasonably well made.<br /><br />Now for those who are interested, the long story:<br /><br />Microwave:<br /><br />Works just great, seemed to have more power than my built in unit so I did a boil water test and found it got the water percolating about 30 seconds faster than my primary unit. The kids and I have learned to dial the time back when we use this unit.<br /><br />Grill:<br /><br />Love this feature, I made the following - Grilled Cheese (upper rack and pan - 7 minutes with flip at half way point) turned out beautifully. Open face bagel with cheese (upper rack and pan - 5 minutes) grilled to perfection.<br /><br />Convection Oven:<br /><br />I had pretty good but not perfect results here: Baked Russet Potatoes (medium) were only partially cooked after 30 minutes when cooked at the maximum 400 degree setting, my convection oven cooks them much more completely in the same amount of time at the same setting. Sweet Potato Fries were kind of a disappointment as well, they just did not crisp up like they do in my standard convection oven. Chicken Breasts and battered shrimp cooked in here were done more to my satisfaction but I did note that Ineeded to keep the temp up about 25 degrees hotter than my standard oven to get the same result. French bread pizzas were a complete disaster when cooked on parchment paper - the paper caught fire. I checked the manual about using parchment paper - I use it all the time in my standard oven for all sorts of baking - and there was no warning about using it - but I can tell you it is a big no-no.<br /><br />Preheat Function:<br /><br />Well, this function is pretty worthless on my unit. I have successfully been able to use it and then cook exactly 2 times out of 10 in the 2 weeks I have had the unit. The first time we used this function the house smelled like it was on fire, the unit quit working and we thought it had burned up. The next time we used it, it cycled through the preheat and then the 10 minute after preheat time period and then shut down. (It completely turns off, including the time display and will not work at all.) The next time I let it cycle through (both the preheat and 10 minute cycle), the unit remained functional and I was able to convection bake afterwards. Then the hubby ran the preheat and interrupted the 10 minute after preheat cycle to attempt to convection cook - the unit shut down again. As I said, we have tried this 10 different times and never been able to use the convection function directly after the preheating is done. Even waiting after the 10 minute period of time is dicey, sometimes the unit remains functional, sometimes it shuts down. The hubby is frankly worried about this and so we never leave the kitchen when the unit is in use.<br /><br />Slim Fry:<br /><br />We have not tried this function yet but I will update when we do, perhaps this is the answer to my issues with oven fries!<br /><br />Overall, this is a better multifunction machine than I thought it would be. I was highly skeptical of the convection oven side of the equation as my prior experiences with these sort of units (toaster oven/convection oven) have lead me to conclude that they are okay at best. The oven on this unit really does a decent job with some finagling on the temperature side. (Ignore the standard advise to lower by 25 degrees vs. regular oven on this unit and you should be fine.)  For the price the unit seems a solid investment, my only reservation being the preheat function which I think I will just chose to not use going forward.<br /><br />Recommended with above reservations.",1/16/2015,A Multi-Function Unit that is surprisingly good but not perfect! (The preheat setting is problematic to say the least),R3ROW1FM562STG,N,4,5,5,Y
33955997,US,Major Appliances,B00NG0FP7E,565072108,lg over-the-range microwave oven with 300 cfm venting system,"The handle is attached to the door by two weak screws that bear up against a nonmetallic surface on the door. For my unit, the lower attachment door surface broke within six months and the handle pulled away from the door.<br />I am having a service call take care of it but it looks like a design flaw. Even if I get a replacement door, I expect it will break again in six months. Avoid this model design.<br />Updated Dec 2016: Yes the replacement door also is showing the same problem.<br />Worse: The magnetron failed as soon as the one year warranty was up. Would not heat food. We had a service call and replaced it.<br />It has failed again in 9 months. LG wants more for a service call than the new microwave cost.<br />I would avoid LG microwaves completely. I still have a countertop Panasonic microwave working perfectly after 15 years - unfortunately LG does not know microwaves :)",1/13/2015,"Microwave Oven Handle attachment breaks off, magnetron fails - just a terrible product",RQH0B0GRUXI9N,Y,1,63,60,N
47914576,US,Major Appliances,B00NQFSSWS,692404913,samsung counter top microwave,"Is a combination microwave oven worth the extra cost?  This SAMSUNG COUNTER TOP GRILL MICROWAVE certainly is.  I've used the &#34;combi&#34; button (30% microwave power combined with a single-temperature top heating element) along with the &#34;crusty plate&#34; and grill rack to cook bacon, hamburgers, and frozen hamburgers.  All came out tasting like grilled meats (not microwaved meats).<br /><br />The regular microwave features work like any standard microwave.  The interior is easy to clean.  The microwave door is a mirror that takes a little getting used to (see the attached photo).  The only thing I don't like about this appliance is that the mirrored door won't allow you to watch your food while it's cooking.<br /><br />This is a beautiful kitchen appliance that performs the function of both a microwave and a toaster oven.  But everything cooks with the speed of a microwave.  At 950 watts, the microwave is a little less powerful than my old 1000-watt Sears microwave, so I need to set it for slightly longer cooking and reheating times.<br /><br />***Cleaning Tip:  If you grill bacon, you'll get grease splatter on the roof of the microwave.  Bon Ami removes this easily, without scratching the interior.",1/12/2015,This Combination Microwave Is Worth the Extra Cost,R5YFC5G8V2B3I,N,5,117,104,Y
51391300,US,Major Appliances,B00NXRHIO8,692404913,samsung counter top microwave,"We live out in the country where we are forced to use propane for heat - and we have a gas-powered oven - so we usually don't make pizza at home due to the cost of propane - and most pizzas are too large to fit into our toaster oven. Additionally, when it's hot outside, cooking something in the oven turns our whole house into an inferno - so we live out of the microwave. Being able to cook a frozen pizza and have it be crispy - from the microwave, is so nice. It doesn't seem to ever get to the point where it gets it as crispy as I'd like it - but I do like just about everything burned to a crisp - I'm odd that way.<br /><br />Because of the grill element on the top, there is not as much height clearance as we had in our previous model - but for the vast majority of things we cook, this is not an issue.<br /><br />The stainless steel finish is a nice modern update to our kitchen. This model has a lot of power for a compact unit.",1/12/2015,Get crispy food - in your microwave!,RQBGUU0C58CV2,N,5,5,5,Y
35143849,US,Major Appliances,B00NXRHIO8,692404913,samsung counter top microwave,"I'm not a 'cook everything, every meal' kind of girl, but we do use it quite a bit for side dishes. This Samsung Counter Top Microwave seems like a nice starter microwave.  It's not incredibly large, but for one person, it works fine.  There are a number of pre-set cook options that could come in handy. We tested this on the frozen dinner setting.  The frozen dinner box was supposed to cook for a shorter time period than the microwave's pre-set, but only by a small amount.  The cook was even and overall, it tasted good! As far as looks go, this is a sleek little microwave.  It seems to get dirty easily, though, especially the button used to open the door.  It's not too loud while cooking, though, which is a plus.<br /><br />Overall, this does what it should and has plenty of bells and whistles for those who use their microwave as their jack of all trades.",1/9/2015,Does What It Should!,R1EZV3UO6LP33L,N,4,0,0,Y
