customer_id,helpful_votes,marketplace,product_category,product_id,product_parent,product_title,review_body,review_date,review_headline,review_id,star_rating,total_votes,verified_purchase,vine
42678211,0,US,Major Appliances,B007V7G5TU,423421857,danby 0.7 cu.ft. countertop microwave,very attractive and useful mircorwave,8/24/2015,Five Stars,R9HXJK5NX9IPY,5,0,Y,N
1316798,1,US,Major Appliances,B00NG0FP7E,565072108,lg over-the-range microwave oven with 300 cfm venting system,Extremly satisfied,8/21/2015,Five Stars,RV08WAK7KQ5C8,5,2,Y,N
42040790,0,US,Major Appliances,B007V7G5TU,423421857,danby 0.7 cu.ft. countertop microwave,Great purchase.  The microwave does the job and was a great price.,8/20/2015,Great purchase. The microwave does the job and was ...,R29HSQ1GJXRRXH,5,0,Y,N
19768842,0,US,Major Appliances,B004NXUJ60,523301568,microwave cavity paint 98qbp0302,excellent results,8/20/2015,Five Stars,RRO2C7LNHYSSL,5,0,Y,N
36581725,0,US,Major Appliances,B0052G51AQ,423421857,danby 0.7 cu.ft. countertop microwave,"Works great, product was as describer and delivered promptly and on time.",8/20/2015,Five Stars,ROKWTKVHCUN0D,5,0,Y,N
9939829,2,US,Major Appliances,B005GSZB3M,109226352,whirlpool wmc20005yb 0.5 cu. ft. black countertop microwave,Perfect for semi truck at 750 watts can run on1000 watt inverter,8/20/2015,Truckers Mucrowave,R23IP4R4VPCU7W,5,2,Y,N
30384634,0,US,Major Appliances,B004NXUJ60,523301568,microwave cavity paint 98qbp0302,Works well with proper preparation.,8/19/2015,Five Stars,R7LFUNGK7ZW6L,5,0,Y,N
34078104,0,US,Major Appliances,B003KI1W3I,984005611,sharp rmotda252wrzz microwave turntable motor,Good,8/18/2015,Five Stars,R3MSBQ3L6OIFIP,5,0,Y,N
48862363,0,US,Major Appliances,B00EU7AMX4,991090482,ge pvm9179sfss profile 1.7 cu. ft. stainless steel over-the-range microwave - convection,What a great unit!  Took some fiddling to install but the unit itself is really very nice.,8/18/2015,What a great unit! Took some fiddling to install but the ...,R17Z5LA3XNPOSX,5,1,Y,N
43476708,0,US,Major Appliances,B00NG0FP7E,565072108,lg over-the-range microwave oven with 300 cfm venting system,Love LG products. Got product in a timely manner.,8/18/2015,Five Stars,R33HSAVWTVNLG6,5,1,Y,N
2200793,1,US,Major Appliances,B0055UBB4O,423421857,danby 0.7 cu.ft. countertop microwave,Came in brand new package but item doesn't work at all.,8/17/2015,Received defected item,R1UFH7URKHIN3E,1,1,Y,N
47563179,0,US,Major Appliances,B0055UBB4O,423421857,danby 0.7 cu.ft. countertop microwave,Got it sooner thank you,8/15/2015,Five Stars,RE5FI6X7K940Q,5,0,Y,N
21251181,0,US,Major Appliances,B0043GDSR4,166483932,ge csa1201rss cafe advantium 1.7 cu. ft. stainless steel over-the-range microwave - convection,3yrs and counting. So far so good!,8/13/2015,So far so good!,RX0KIGMX2MNAG,5,0,N,N
32907120,0,US,Major Appliances,B00NG0FP7E,565072108,lg over-the-range microwave oven with 300 cfm venting system,Just installed it  that part was easy,8/12/2015,Five Stars,R1CXMZHGT72D65,5,1,Y,N
13920155,2,US,Major Appliances,B00009V3X6,459626087,sharp 1.1-cubic-foot 850-watt over-the-range convection microwaves,I couldn't enjoy our travels in our RV if I didn't have my Sharp convection/microwave oven. I just love it !,8/11/2015,I couldn't enjoy our travels in our RV if I didn't have ...,R1DDJOZCYZBOT9,5,3,Y,N
39828584,0,US,Major Appliances,B00NN136NQ,464779766,"samsung mc11h6033ct countertop convection microwave with 1.1 cu. ft. capacity, slim fry technology, grilling element, ceramic enamel interior, drop down door, and eco mode in stainless steel",love it!,8/9/2015,Five Stars,R1HFUJLGGZLA2X,5,0,Y,N
11216874,0,US,Major Appliances,B0055UBB4O,423421857,danby 0.7 cu.ft. countertop microwave,"Purchased this for college student and it has not been used yet. Still in the original box. Looks nice, however.",8/9/2015,Still in the box,RJSZGT70TBDBX,4,1,Y,N
24044335,0,US,Major Appliances,B00012ORT2,305608994,sharp 950-watt 1-2/5-cubic-foot over-the-range microwaves,Awesome!,8/9/2015,Five Stars,R1LKTKXR8G1437,5,1,Y,N
2715832,0,US,Major Appliances,B0052G14E8,423421857,danby 0.7 cu.ft. countertop microwave,Very good item,8/7/2015,Five Stars,R2487ZJ2GCE02N,5,0,Y,N
37140085,2,US,Major Appliances,B00NQFSSWS,692404913,samsung counter top microwave,What a beautiful micro.  I love it.  Works great.,8/5/2015,A real beauty!,R2WZZTZYTMETND,5,2,Y,N
13834456,0,US,Major Appliances,B0055UBB4O,423421857,danby 0.7 cu.ft. countertop microwave,"For the low price, it works very well. Compact and nice looking.",8/5/2015,Very satisfied,R3E7YAWJUADFEN,4,0,Y,N
16390693,0,US,Major Appliances,B005GSZB3M,109226352,whirlpool wmc20005yb 0.5 cu. ft. black countertop microwave,"Excellent! I love the shape and size, perfect for a small kitchen",8/4/2015,excellent!,R2DJ78G40RCH9Z,5,0,Y,N
41449260,0,US,Major Appliances,B007V7G5TU,423421857,danby 0.7 cu.ft. countertop microwave,Had not heard of this brand. Was a little unsure about purchasing.  Really nice looking and very quiet!  Great value!,8/4/2015,Better than expected!,RN8OH8WQQAE3Z,5,0,Y,N
1103910,0,US,Major Appliances,B0073YCGPI,731025324,whirlpool wmh31017aw microwave,very good,8/4/2015,Five Stars,RRC3S9SHXY1XP,5,0,Y,N
35729606,0,US,Major Appliances,B0055UBB4O,423421857,danby 0.7 cu.ft. countertop microwave,"This is the best, most efficient little microwave we have ever had.",8/4/2015,Five Stars,R2S6C5PBXVCHFD,5,0,Y,N
993508,0,US,Major Appliances,B00012ORT2,305608994,sharp 950-watt 1-2/5-cubic-foot over-the-range microwaves,Easily installed it is both attractive and operates easily,8/3/2015,Five Stars,R1RCBMXTERHOHJ,5,1,Y,N
36366886,0,US,Major Appliances,B0052G51AQ,423421857,danby 0.7 cu.ft. countertop microwave,I wonder if they will ever produce a microwave that only beeps once!,8/2/2015,Four Stars,R39MLY03O5BEIB,4,0,Y,N
197189,0,US,Major Appliances,B00NQFSSWS,692404913,samsung counter top microwave,I m happy with it,8/1/2015,Five Stars,R24L0SMFBBZ6HY,5,0,Y,N
16297085,0,US,Major Appliances,B00NN136NQ,464779766,"samsung mc11h6033ct countertop convection microwave with 1.1 cu. ft. capacity, slim fry technology, grilling element, ceramic enamel interior, drop down door, and eco mode in stainless steel",Love the versatality of this oven!,8/1/2015,Five Stars,R3B1AXP92P40OK,5,0,Y,N
45652326,0,US,Major Appliances,B007V7G5TU,423421857,danby 0.7 cu.ft. countertop microwave,Great Product,7/30/2015,Five Stars,R2E1MRFF2ETWMV,5,0,Y,N
177021,0,US,Major Appliances,B0052G14E8,423421857,danby 0.7 cu.ft. countertop microwave,"looks nice and so far works great, very good deal for the price",7/30/2015,good product for the price,R7AL22LD3THYB,3,0,N,N
47026587,0,US,Major Appliances,B005GSZB3M,109226352,whirlpool wmc20005yb 0.5 cu. ft. black countertop microwave,Not a power-horse but great on space for my tiny kitchen.,7/27/2015,Four Stars,R3MIJAFRTBPML3,4,0,Y,N
36296338,0,US,Major Appliances,B0052G14E8,423421857,danby 0.7 cu.ft. countertop microwave,It works just fine.,7/26/2015,Five Stars,R3WP6JWEIUWIA,5,0,Y,N
48814570,0,US,Major Appliances,B00DUZ8LBW,930071734,ge microwave oven magnetron and diode kit om75p (10) part # wb27x10017,Excellent quality. Fixed our $500 microwave. Learned that mfg offer 10 year warranty.,7/25/2015,Excellent part,RYOE2GLDD0U0X,5,0,Y,N
794027,0,US,Major Appliances,B007V7G5TU,423421857,danby 0.7 cu.ft. countertop microwave,The microwave is fine but the shipping was terrible.,7/25/2015,Three Stars,R2D7WQTXCQ18T6,3,0,Y,N
1110711,0,US,Major Appliances,B0052G14E8,423421857,danby 0.7 cu.ft. countertop microwave,Good,7/24/2015,Five Stars,R3K2D443JAU9RW,5,0,Y,N
15825362,0,US,Major Appliances,B0052G14E8,423421857,danby 0.7 cu.ft. countertop microwave,Simple and basic microwave. Works as expected and does the job. Perfect for limited space on a countertop.,7/24/2015,Works as expected and seem to do the job!,R3IKOSBYNYQXBP,5,0,Y,N
51914671,0,US,Major Appliances,B0055UBB4O,423421857,danby 0.7 cu.ft. countertop microwave,Received product as described and expeditiously. A++++,7/23/2015,Five Stars,R3B2XBII0AQEFS,5,0,Y,N
45697848,0,US,Major Appliances,B0055UBB4O,423421857,danby 0.7 cu.ft. countertop microwave,"Just a month, no issues, no particular shortcomings, nothing really outstanding, just working as a reasonable microwave should.",7/23/2015,So far so good ...,R7GHMJIK7ZYZQ,4,0,Y,N
4340021,0,US,Major Appliances,B005GSZB9Q,771401205,"whirlpool wmc20005yw  countertop microwave, 0.5 cu. ft., white",Super,7/23/2015,Five Stars,R1LD5M4RE6WLCE,5,0,Y,N
44515751,0,US,Major Appliances,B0052G51AQ,423421857,danby 0.7 cu.ft. countertop microwave,It's OK,7/21/2015,Four Stars,REKNRPIWYQC90,4,0,Y,N
44777267,0,US,Major Appliances,B0052G51AQ,423421857,danby 0.7 cu.ft. countertop microwave,Perfect for our backroom.  Very pleased with the product.,7/21/2015,Four Stars,R2UL1AD92GYETH,4,0,Y,N
47158665,0,US,Major Appliances,B005GSZB3M,109226352,whirlpool wmc20005yb 0.5 cu. ft. black countertop microwave,Excellent,7/21/2015,Five Stars,R1WS8X1AG8C5MN,5,0,Y,N
49804763,0,US,Major Appliances,B0055UBB4O,423421857,danby 0.7 cu.ft. countertop microwave,Works well.,7/21/2015,Five Stars,R2M9JER1R33XNZ,5,0,Y,N
2193811,1,US,Major Appliances,B0052G14E8,423421857,danby 0.7 cu.ft. countertop microwave,Dont buy it!!!<br />The button will be defective after 8 months,7/18/2015,Poor quality,RAPJI82JLVHI1,1,1,Y,N
170311,0,US,Major Appliances,B004ZUWBVW,423421857,danby 0.7 cu.ft. countertop microwave,I love the simple controls of this microwave,7/17/2015,simple controls,R2WP0WR00QL0V1,5,0,N,N
2733712,0,US,Major Appliances,B0055UBB4O,423421857,danby 0.7 cu.ft. countertop microwave,"A little smaller than I anticipated, but still great!! I should've just read the dimensions better",7/16/2015,but still great!! I should've just read the dimensions,RY4326S1Y1KGT,5,0,Y,N
728200,0,US,Major Appliances,B004ZUWBVW,423421857,danby 0.7 cu.ft. countertop microwave,good,7/9/2015,Four Stars,R2OWZI76PO1NG9,4,0,Y,N
2617345,3,us,major appliances,b001yqgdtq,311592014,koolatron coca-cola indoor/outdoor party fridge,does not keep ice cold . if you like cold drinks don't purchase . great cool collectable but it functional,7/8/2015,if you like cold drinks don't purchase,r14mqylbl4bidb,1,3,n,n
4208737,0,us,Major Appliances,b00b2npkrm,454581724,dishwaser stainless steel film 26 x 3',Good I love it. Hoping its lasting. My friends and family was excited thought I changed my dishwasher,7/8/2015,Four Stars,r35dbgrdt3r8d3,4,1,Y,N
26328072,0,US,Major Appliances,B004ZUWBVW,423421857,danby 0.7 cu.ft. countertop microwave,"Works well, but same gripes as other reviewers; no handle, slides too easily.",7/7/2015,slides too easily.,R1QWHQ8TFNMJ40,4,0,Y,N
10967179,0,US,Major Appliances,B0055UBB4O,423421857,danby 0.7 cu.ft. countertop microwave,The push buttons are ok but occasionally have to push harder to operate.,7/6/2015,Four Stars,R23DF21WLIID6F,4,0,Y,N
38881048,0,US,Major Appliances,B0055UBB4O,423421857,danby 0.7 cu.ft. countertop microwave,Uuim6 UK7n,7/6/2015,8 In76 t nm,R2S14XJ2751E4X,1,3,N,N
2388453,0,US,Major Appliances,B0055UBB4O,423421857,danby 0.7 cu.ft. countertop microwave,Very pleased. save space. Loved it,7/5/2015,Very pleased,R1Z5MFDJGISHRU,4,0,N,N
522465,0,US,Major Appliances,B00NQFSSWS,692404913,samsung counter top microwave,Not as fun as I thought I would be,7/4/2015,Three Stars,R2C3R2WPMW8XNE,3,5,Y,N
28562117,1,US,Major Appliances,B00NXRHIO8,692404913,samsung counter top microwave,am very happy with  this,7/3/2015,Five Stars,R2YMXF378Y8F4A,5,3,Y,N
38461105,0,US,Major Appliances,B004ZUWBVW,423421857,danby 0.7 cu.ft. countertop microwave,Works the way I expected it to work.,7/3/2015,Five Stars,REU14VXUS7CGL,5,0,Y,N
46473062,0,US,Major Appliances,B0052G14E8,423421857,danby 0.7 cu.ft. countertop microwave,My mom really likes it,7/1/2015,Four Stars,R38UTIHXDTJLZC,4,0,Y,N
13782740,1,US,Major Appliances,B007V7G5TU,423421857,danby 0.7 cu.ft. countertop microwave,"Just as advertised.  Nice looking, easy to clean and large interior .  MNo problems thus far.",6/29/2015,"Nice looking, easy to clean and large interior",RNFBX2GNO7UDW,4,1,Y,N
31176203,0,US,Major Appliances,B004ZU09QQ,423421857,danby 0.7 cu.ft. countertop microwave,Great!,6/28/2015,Five Stars,R3LPHRFYN1YARG,5,0,Y,N
40896379,0,US,Major Appliances,B0011YHN7M,147401377,ge jvm1540smss spacemaker 1.5 cu. ft. stainless steel over-the-range microwave,Horrible waiting for a refund,6/26/2015,Yuk,R15VV70DD5Y32T,1,1,Y,N
10569750,0,US,Major Appliances,B0052G14E8,423421857,danby 0.7 cu.ft. countertop microwave,good machine,6/26/2015,Five Stars,R1GUQ9D9ROKIA9,5,0,Y,N
41698601,1,US,Major Appliances,B005GSZB7I,827502283,"whirlpool stainless look countertop microwave, 0.5 cu. feet, wmc20005yd",great microwave.  simple and compact.,6/25/2015,Five Stars,R3NR7YX26QU15N,5,1,Y,N
45304288,0,US,Major Appliances,B008MD2RH6,423421857,danby 0.7 cu.ft. countertop microwave,Great value for the money,6/24/2015,Five Stars,R163LW970AY27D,5,0,Y,N
26163837,0,US,Major Appliances,B0052G14E8,423421857,danby 0.7 cu.ft. countertop microwave,fits ikea wall cabinets..,6/24/2015,Five Stars,R2HYWHBN8MWANW,5,0,Y,N
23272535,0,US,Major Appliances,B0055UBB4O,423421857,danby 0.7 cu.ft. countertop microwave,Great little microwave!,6/23/2015,Five Stars,RC1V9WJOMJ17E,5,0,Y,N
20249178,0,US,Major Appliances,B004NXUJ60,523301568,microwave cavity paint 98qbp0302,Really worked. The once rusty bottom inside of my microwave looks brand new.,6/22/2015,Five Stars,R1KA167MA5TX0B,5,0,Y,N
2538965,0,US,Major Appliances,B00G4CV606,309267414,jx7227sfss - deluxe built-in trim kit for 2.2 microwave ovens/ compatible with peb7226sf models/ stainless steel finish,Came in on time. Had no issues,6/22/2015,Five Stars,RIH1YQOP3DBXC,5,0,Y,N
552804,2,US,Major Appliances,B008F07MPS,168181302,whirlpool wmc30516as 1.6 cu. ft. stainless steel countertop microwave,"Very satisfied , looking great, AAAA",6/19/2015,Four Stars,RICLDNUBRB4ZZ,4,3,Y,N
28660317,2,US,Major Appliances,B005GSZB7I,827502283,"whirlpool stainless look countertop microwave, 0.5 cu. feet, wmc20005yd","Prompt shipment, great quality. Stylish microwave, perfect for limited counter space.",6/18/2015,Stylist microwave,R12TRBRT2TGCTJ,5,2,Y,N
13229922,0,US,Major Appliances,B00NN136NQ,464779766,"samsung mc11h6033ct countertop convection microwave with 1.1 cu. ft. capacity, slim fry technology, grilling element, ceramic enamel interior, drop down door, and eco mode in stainless steel",Came damaged and was returned,6/18/2015,No review because it was returned,R2X69W4OFW9TF0,3,7,Y,N
24569046,0,US,Major Appliances,B00G4CV606,309267414,jx7227sfss - deluxe built-in trim kit for 2.2 microwave ovens/ compatible with peb7226sf models/ stainless steel finish,Great item and seller!,6/18/2015,Great item and seller!,RWN0SBTAQZ2EI,5,0,Y,N
43489727,0,US,Major Appliances,B0055UBB4O,423421857,danby 0.7 cu.ft. countertop microwave,it's starting not to work well - takes too long to heat food and leaves cold and hot spots.,6/17/2015,One Star,R1L8UQWDQ97S4Q,1,0,Y,N
1807895,0,US,Major Appliances,B00413662I,801135043,"amana 1.5 cu. ft. over-the-range microwave, amv1150vaw, white",5 star very happy with it,6/16/2015,Five Stars,R1LZARCZY8L7MS,5,1,Y,N
38752240,0,US,Major Appliances,B00NQFSSWS,692404913,samsung counter top microwave,Simply the best microwave we have ever owned,6/15/2015,Amazing,R2XK3M2NFIM2FO,5,1,Y,N
48479116,0,US,Major Appliances,B007V7G5TU,423421857,danby 0.7 cu.ft. countertop microwave,As described. A great little microwave for the price!,6/15/2015,A great little microwave for the price,R2X6QIO45VVIJS,5,0,Y,N
47123351,0,US,Major Appliances,B0055UBB4O,423421857,danby 0.7 cu.ft. countertop microwave,Great product,6/14/2015,Five Stars,R2H26J3O0ED2Y6,5,0,Y,N
11774947,0,US,Major Appliances,B007V7G5TU,423421857,danby 0.7 cu.ft. countertop microwave,Powerful and beautiful microwave.,6/14/2015,Five Stars,R28SDES59I6W9Z,5,0,Y,N
13822957,0,US,Major Appliances,B008MD2RH6,423421857,danby 0.7 cu.ft. countertop microwave,Very good product for the price.,6/14/2015,Five Stars,RBBLEFG4QUYJM,5,0,Y,N
14465243,0,US,Major Appliances,B00G4CV606,309267414,jx7227sfss - deluxe built-in trim kit for 2.2 microwave ovens/ compatible with peb7226sf models/ stainless steel finish,"Great product, looks nice... Exactly what we were looking for. Arrived in great shape two days after we ordered it!",6/11/2015,Great Trim Kit,RLL0U047K7JS3,5,0,Y,N
25048212,0,US,Major Appliances,B0052G14E8,423421857,danby 0.7 cu.ft. countertop microwave,Fine product.,6/9/2015,Four Stars,R2ZLYJVWQC7AAO,4,0,Y,N
10083771,0,US,Major Appliances,B0052G14E8,423421857,danby 0.7 cu.ft. countertop microwave,Late Package Delivery. Damaged Item.,6/8/2015,One Star,R31XQA3VURA579,1,1,Y,N
50865829,0,US,Major Appliances,B008MD2RH6,423421857,danby 0.7 cu.ft. countertop microwave,Pretty simple,6/5/2015,Simple,R1R0UN7M77DW5A,4,0,Y,N
1928134,0,US,Major Appliances,B0055UBB4O,423421857,danby 0.7 cu.ft. countertop microwave,very good,6/4/2015,Four Stars,RNUQ2JDMH8QHV,4,0,Y,N
19443892,0,US,Major Appliances,B004ZU09QQ,423421857,danby 0.7 cu.ft. countertop microwave,works,6/3/2015,Five Stars,RK5D50840CCAE,5,0,Y,N
28293244,0,US,Major Appliances,B004ZUWBVW,423421857,danby 0.7 cu.ft. countertop microwave,Works as expected. Great value.,6/3/2015,Great,R122I01R3SG3YQ,4,0,Y,N
26241480,0,US,Major Appliances,B00G4CV606,309267414,jx7227sfss - deluxe built-in trim kit for 2.2 microwave ovens/ compatible with peb7226sf models/ stainless steel finish,Exactly what I wanted.,6/3/2015,Five Stars,R20U165C43HAQA,5,0,Y,N
12350298,0,US,Major Appliances,B007V7G5TU,423421857,danby 0.7 cu.ft. countertop microwave,Looks great for the price and works well! Could not ask for more.,6/3/2015,Five Stars,R300ZT6T6O9XBW,5,0,Y,N
43808474,0,US,Major Appliances,B004NXUJ60,523301568,microwave cavity paint 98qbp0302,Product does the job it was sold to do.,6/2/2015,Five Stars,R1BC3E2QS68XXX,5,0,Y,N
30569926,0,US,Major Appliances,B0055UBB4O,423421857,danby 0.7 cu.ft. countertop microwave,love this! Good size for countertops<br /><br />had it since January 2015 and loved every minute of it.,6/1/2015,Five Stars,R2A0554RLEXC1L,5,0,Y,N
678223,0,US,Major Appliances,B00DUZ8LBW,930071734,ge microwave oven magnetron and diode kit om75p (10) part # wb27x10017,It came with the diode which may have caused the problem and I would not have known it. Good call!,5/31/2015,Good call!,R3O9NNGYOCY2Z4,4,0,Y,N
21041172,0,US,Major Appliances,B00DUZ8LBW,930071734,ge microwave oven magnetron and diode kit om75p (10) part # wb27x10017,TThe kit works well. It took lots of work to unload and reload the microwave over the range though.,5/30/2015,Five Stars,R3KXSH8GS72ZHR,5,0,Y,N
34793204,0,US,Major Appliances,B0055UBB4O,423421857,danby 0.7 cu.ft. countertop microwave,It's great,5/30/2015,Five Stars,R205I5IVIPNKWB,5,0,Y,N
23454980,3,US,Major Appliances,B004NXUJ60,523301568,microwave cavity paint 98qbp0302,"Great stuff.  Saved me from having to buy new oven.  It's been a year, and it's still good.",5/30/2015,Great stuff. Saved me from having to buy new ...,RJGT5P2IVO09N,5,3,Y,N
24648357,0,US,Major Appliances,B00413662I,801135043,"amana 1.5 cu. ft. over-the-range microwave, amv1150vaw, white","Fast delivery, great microwave!",5/27/2015,very nice!,R8B773YIDRE9Z,5,1,Y,N
16226056,0,US,Major Appliances,B0055UBB4O,423421857,danby 0.7 cu.ft. countertop microwave,"Great small size, easy to clean. Amazing price!",5/26/2015,Five Stars,RA40MJPJ5L90J,5,0,Y,N
35518392,0,US,Major Appliances,B0052G14E8,423421857,danby 0.7 cu.ft. countertop microwave,Very nice little microwave and doesn't take up a ton of space on the counter.,5/26/2015,Five Stars,R16LCB3C22CDEE,5,0,Y,N
15048270,0,US,Major Appliances,B0055UBB4O,423421857,danby 0.7 cu.ft. countertop microwave,Works well! Great small size! Easy to figure out controls!,5/25/2015,Glad I bought it!,R29H2P36FDDCQZ,4,0,Y,N
22203804,0,US,Major Appliances,B004ZUWBVW,423421857,danby 0.7 cu.ft. countertop microwave,"Great little unit. Only big enough for one dinner plate, but does the job well.",5/25/2015,Great product for the money,R6K84574GQB7A,5,0,Y,N
49865715,0,US,Major Appliances,B00DUZ8LBW,930071734,ge microwave oven magnetron and diode kit om75p (10) part # wb27x10017,This part was exactly what I needed to repair my microwave - easy install.,5/24/2015,... exactly what I needed to repair my microwave - easy install.,RCHSF6V062F0K,5,0,Y,N
42490871,0,US,Major Appliances,B00DUZ8LBW,930071734,ge microwave oven magnetron and diode kit om75p (10) part # wb27x10017,it was great!! The product came as described...on time and the right product.,5/23/2015,Two Stars,R3LLUXQC656K33,2,0,Y,N
37838521,2,US,Major Appliances,B005GSZB9Q,771401205,"whirlpool wmc20005yw  countertop microwave, 0.5 cu. ft., white",Doesn't work on a pure sine wave inverter.,5/22/2015,Two Stars,R3UMLQR0WFBJ11,2,2,Y,N
44035942,0,US,Major Appliances,B0055UBB4O,423421857,danby 0.7 cu.ft. countertop microwave,Just the right size. Not too big.....not too small.,5/19/2015,A great Canadian product!,RGDMD4BTMC6F0,5,0,Y,N
20967425,0,US,Major Appliances,B004NXUJ60,523301568,microwave cavity paint 98qbp0302,Good paint to touch up the interior of a microwave,5/17/2015,Five Stars,R3QIBYTTC1BM0J,5,0,Y,N
