customer_id,marketplace,product_category,product_id,product_parent,product_title,review_body,review_date,review_headline,review_id,verified_purchase,star_rating,total_votes,helpful_votes,vine
15163177,US,Beauty,B00MMRFUG8,127431946,"remington d3190a damage control ceramic hair dryer, ionic dryer, hair dryer, purple","This is a nice blow dryer for the price, and it is more lightweight than my trusty Revlon/Helen of Troy model that's still ticking even after numerous drops on my bathroom floor.<br /><br />Like the numerous dial settings, BUT this dryer does not that hot.  But maybe that's to be expected because this is a &#34;damage control&#34; blow dryer, and heat - along with chemicals like peroxide and ammonia - is one of your hair's biggest enemies.  Have always dried my hair on the lowest heat and speed settings, and the cool shot should be highly distinguishable from a warm setting.  On this hair dryer, you can barely tell them apart.  All heat settings feel relatively the same.<br /><br />The verdict is that, using this dryer, it took a LONGER time to dry my thick hair.  However, my hair did come out nice and shiny.",8/17/2015,Blowing in the Wind,R9SCI80QUSW9K,N,4,0,0,Y
52925627,US,Beauty,B00VRN7SB8,253917972,remington silk ceramic professional hair dryer,"I'm on the road vacationing and brought this dryer with me. I have very long hair and swim a lot in chlorinated pools. That means a ton of showers and wet hair. This dryer works great for me; it is quiet, efficient and really dries my hair quickly. It sn't so hot that it burns my fine hair. The bonus is that I get a smooth textured outcome that air drying just doesn't give me.<br /><br />On the aesthetic side I love the textured feel to this dryer's exterior. It has a silky matte finish that I very much enjoy. Lovely color as well.",8/16/2015,Wonderful hair dryer for my road trip.,R3MJ1HRSNHKFLJ,N,5,1,0,Y
26613163,US,Beauty,B00VRN7SB8,253917972,remington silk ceramic professional hair dryer,"My hairdryer was noisy and past its prime, so I was delighted to try this new Remington dryer. It's sleek and it's quiet. It's a bit heavier than my old Conair, but not so heavy as to be uncomfortable to hold. In fact, it has a very nice, slim grip and I like the matte finish. My hair is indeed shinier, as promised. An unexpected extra is that it stays straighter, a real bonus in heat and humidity. I may never use the attachments (diffuser and focused stream) but it's nice to have them. I'm enjoying my new dryer and look forward to a long relationship.",8/16/2015,Sleek,R2ZDX4VBVP18RX,N,5,1,0,Y
48428870,US,Beauty,B00MMRFUG8,127431946,"remington d3190a damage control ceramic hair dryer, ionic dryer, hair dryer, purple","This is a great hair dryer at a fantastic price.  It contains all the elements I have in my older and much more expensive hair dryer.  It uses ionic ceramic toumaline to help reduce frizz and static that occurs from blow drying your hair.  It has three heat settings and two blower speeds.  I generally use the medium heat and the high blower, but I like to have the option to do a quicker dry with high heat when needed.  It also includes the cool shot button which allows you to quickly cool the dryer down in the midst of drying and styling.<br /><br />It has an easily removable filter, which is a huge plus.  I once ruined a dryer because I didn't realize I needed to clean the filter.  Now I periodically take the filter off and blow the &#34;wrong way&#34; through it to clear dust that accumulates through time.  I do this about one a week or so and it helps keep the dryer running well and from burning out.  I have placed a towel hook next to my bathroom sink and I hang the dryer on it.  It keeps it off the counter, saving room and keeping it within easy reach.<br /><br />The dryer comes with both a concentrator for when you are styling your hair or trying to focus the drying effort as well as a diffuser. The latter is important for me as my hair has a lot of wave and curl and blow drying it without the diffuser turns it all to frizz instead of curls.<br /><br />I'm very pleased with this dryer and recommend it as a good and fairly inexpensive choice.",8/15/2015,Great working hair dryer at an economical price,R2M2LJ7GISCJZ4,N,5,0,0,Y
42689422,US,Beauty,B00VRN7SB8,253917972,remington silk ceramic professional hair dryer,"I already have the D3190A, which is a LOT like this AC215C that I selected for my daughter because she likes this color better than the purple.<br />They both have the &#34;cool shot feature&#34; which we love, and the cleanable filter (*VERY important feature to keep airflow going strong) which is key to its ability to dry hair quickly, you would think all hair dryers would have it!<br /><br />Now to its features: it has the three heat settings & two power settings (*I wish it had 3 power settings!)<br />It has a concentrator and a diffuser which my daughter who has a head full of natural curls says it is an ESSENTIAL attachment to have if you have curls like her.<br />It also has the &#34;ionic (heat protection) technology&#34; that keeps your hair free from frizz & fly aways, it dries hair fast we both have long hair & it doesn't tangle it all up when blow drying on high,<br /><br />* ALL of this is just like the purple D3190A model, where it differs is that this one has a<br />FOUR year warranty as opposed to the D3190A, which only has a 2 yr warranty and they say it has a Salon quality AC motor for 4 times a longer life<br />so, that explains the longer warranty. For $10.00 more you get a better value as this is supposed to last twice as long as the purple D3190A one that is $20.00<br />They both function excellently, if money is tight get the purple D3190A one, if you have the extra $10 I would go with this one!",8/15/2015,"Great value, heavy duty motor, all the bells and whistles and 4 year warranty!",R5ZGQKKWM8EZK,N,5,3,2,Y
42644737,US,Beauty,B00MMRFUG8,127431946,"remington d3190a damage control ceramic hair dryer, ionic dryer, hair dryer, purple","This is a very good blow dryer. It has three heat and two speed settings, and a cool shot button to help set your style. It's 1875 watts- so it's nice and strong though not as powerful my professional hair dryer that does dry my hair faster. But my hair has been getting split ends and damaged, so I love that this dryer is designed to protect against heat damage. Only time will tell if that feature works, but I sure need it. This also has the usual attachments that I never use but they look the same as what typically comes with a blow dryer. My biggest problem with blow dryers is the motor dies from not regularly cleaning the lint filter (which draws in dust and causes the motor to overheat). So one great feature is this Remington has a removable filter for easy cleaning, and that will definitely prolong the life of the hair dryer if the filter is cleaned out regularly.<br /><br />My hair comes out smooth and nice with the Remington. My favorite part about the design is it's comfortable to hold, the controls are placed well for comfortable use and most of all it's super lightweight. Also, this dryer is not as loud as most others. It looks great in purple too. I do wish the cord was a little longer. It's long enough for plugging into a high outlet in a bathroom, but if I need to use a lower outlet in another room  then the cord is too short for me to stand and dry my hair (though adequate if I sit down). I'm used to a longer cord, so others may not mind the cord length, but I'm taking one star off as I think the cord should be at least a foot longer. Overall, however, I definitely recommend this hair dryer as it has great features, works very well and is such a great value!",8/15/2015,Nicely Designed 1875 Watt Blow Dryer That's Super Lightweight and A Great Value!,R3Q1FG7H6RV3PX,N,4,2,2,Y
42689422,US,Beauty,B00MMRFUG8,127431946,"remington d3190a damage control ceramic hair dryer, ionic dryer, hair dryer, purple","Let me start with the removable filter which allows you to  clean the dust out, my previous dryers did not have this option and the filter would clog diminishing the airflow and the drying ability. That is why this is such an important feature to me,you would think all hair dryers would have it!<br />Now to its features: it has 3 heat settings and 2 power settings (*wish there were 3!)<br /> annnd a &#34;cool shot&#34; which Iove, Love, LOVE! I have very thin, fine hair and when I set my hair with heat rollers I use the &#34;cool shot&#34; feature to speed up the &#34;set&#34; and my curls stay in longer as the hair is more cooled down before I take the rollers out so the curls don't fall out as quickly as they used to, my set lasts longer.<br />I use the concentrator but have no need for the diffuser but if you are naturally curly it is a nice attachment to have.<br />It has the heat protection &#34;ionic technology&#34; that helps keep your hair frizz and fly away free, dries hair fast (I have long hair) and doesn't tangle it up when just doing a blow dry and not setting my curls.<br />It has a 2 year warranty and is at a GREAT price for what you get. I would recommend this dryer.",8/15/2015,Love the cool shot feature and that the filter is cleanable!,R7NWIOCA5RVPR,N,5,26,19,Y
51941990,US,Beauty,B00MMRFUG8,127431946,"remington d3190a damage control ceramic hair dryer, ionic dryer, hair dryer, purple","I got this because my old hairdryer was starting to get beat.  I was really surprised at how quickly my hair dried using it.  I have long hair which usually takes a while to dry and literally it took just a few minutes to get it dry.  Really surprising.  And it wasnt superhot either.  I also had more shine, again a surprise.  I dont know how a dryer can shine your hair but it does.  I didnt expect the claims on the box to really be true, particularyl at this dryers price.  A great deal!",8/14/2015,Wow--that was fast!,R2B9QG5L6SRRKU,N,5,1,1,Y
52925627,US,Beauty,B00MMRFUG8,127431946,"remington d3190a damage control ceramic hair dryer, ionic dryer, hair dryer, purple",I normally do not use a hair dryer but my office now has a gym; after working out I don't want my very long hair dripping all over the place. My hair is straight so I do not need the diffuser attachments that came with this dryer. I was surprised at how quiet this hair dryer is and how much volume of warming air it generates. My hair was dry in minutes. This dryer is light and very efficient. I love the color. Very impressive addition to my hair care regime.,8/13/2015,Perfect for my post-workout needs.,RLBHOI5D7LZN8,N,5,0,0,Y
53018261,US,Beauty,B00MMRFUG8,127431946,"remington d3190a damage control ceramic hair dryer, ionic dryer, hair dryer, purple","I鈥檓 always in search of a hair dryer that can blow dry my thick, curly hair as well as my stylist does. (I know 鈥?I know 鈥?it鈥檚 the person not the tool.) When she dries it, she barely has to touch it up with a flat iron. When I dry it 鈥?I have to do a little more work to straighten out the wavy stragglers.<br /><br />This review compares the Revlon 1875W Tourmaline Ionic Ceramic Dryer, Remington T|Studio Silk AC Professional Hair Dryer, and this one (Remington Damage Control (DC) Ceramic Hair Dryer).<br /><br />All of them have:<br />  * Same wattage<br />  * Three heat settings<br />  * Two speed settings<br />  * Cool shot feature<br />  * Diffuser and concentrator attachments<br />  * Ionic technology<br />  * Ceramic technology<br />  * Hanging loop<br /><br />The Revlon does not come with a removable filter, the two Remingtons do. (The TStudio doesn鈥檛 say it on the box or description. Company website confirms it.) Revlon and Remington Damage Control have tourmaline technology, the TStudio does not.<br /><br />The Revlon鈥檚 concentrator attachment stays on. The Remington鈥檚 fall off often. If I put the dryer down to adjust my hair, it comes off some of the time. It's hot to put it back on.<br /><br />All three take about the same time to dry my hair. I may have gotten slightly better results (less wavy) with the Remingtons than with the Revlon. I say 鈥渕ay鈥?because the difference wasn鈥檛 large enough to be clear. Some days I do a better job than others. Human error, you know.<br /><br />The Damage Control felt like it took less effort and the reason is most likely because it鈥檚 the lightest of the three. The shell of the DC and Revlon are plastic while the T|Studio uses better quality materials. But it could be the better quality materials that make it heavier.<br /><br />I can only assume the DC is cheaper than the T|Studio because of its plastic shell even though it has tourmaline technology, which the T|Studio does not.<br /><br />I鈥檝e yet to try the diffusers. Whenever I wear my hair curly, I let it dry naturally. That鈥檚 the whole point of going curly 鈥?not having to do any hair drying. As for noise 鈥?I can鈥檛 answer which one is quietest because I鈥檓 deaf. It鈥檚 not a good idea to wear hearing aids while drying wet hair. :)<br /><br />The winner? The Remington DC because it takes the least amount of effort to use and produces the same results as the others. The T|Studio is just too heavy and the Revlon doesn鈥檛 perform as well as the DC.<br /><br />Update November 16, 2015: I downgraded the dryer from 5 stars to 3 stars because the heating element is giving out. It has been getting as hot in the last couple of weeks. When I switched back to an older dryer, I could see a big difference. Lasted only three months.enever I wear my hair curly, I let it dry naturally. That鈥檚 the whole point of going curly 鈥?not having to do any hair drying. As for noise 鈥?I can鈥檛 answer which one is quietest because I鈥檓 deaf. It鈥檚 not a good idea to wear hearing aids while drying wet hair. :)<br /><br />The winner? The Remington DC because it takes the least amount of effort to use and produces the same results as the others. The T|Studio is just too heavy and the Revlon doesn鈥檛 perform as well as the DC.<br /><br />Update November 16, 2015: I downgraded the dryer from 5 stars to 3 stars because the heating element is giving out. It has been getting as hot in the last couple of weeks. When I switched back to an older dryer, I could see a big difference. Lasted only three months.",8/13/2015,Was a winner until the heating element gave out too quickly,R1O1F7FXVKWKHO,N,3,10,7,Y
14764037,US,Beauty,B00VRN7SB8,253917972,remington silk ceramic professional hair dryer,"I have multiple Remington hairdryers and this is my least favorite.  It is loud and heavy to hold.  It actually takes longer to dry my hair than the other ones I own.  Love the color, but thats about it.  The other two Remington hair dryers I own have added benefits of smoothing or taming frizz, etc... this one doesn't do any of that... it's just a normal, no thrills hair dryer and takes almost twice as long to dry my hair on the highest, hottest setting :(  The motor doesn't seem as strong in this one.  Would not purchase in the future.",8/13/2015,Takes twice as long to dry my hair with this model vs other Remington hair dryers :(,R9SYX5GRRW5VU,N,3,2,1,Y
31304380,US,Beauty,B00VRN7SB8,253917972,remington silk ceramic professional hair dryer,"I received this item as a test product for the VINE review program, but this is a great hair dryer for a low price. it has 1875 watts, which is 25 more than most, and more ion presentation for quicker hair drying. Ions are funny things Ionized air respells water, and deionized water falls off easier, so if there was a way you could wash your hair in DI water, you would really have it made, cleaner hair that dries very fast, but I digress. This dryer does the job of a much more expensive professional dryer, it is a good buy!",8/12/2015,Great dryer for the price!,R1H1VYSIGIND73,N,5,1,0,Y
48446409,US,Beauty,B00MMRFUG8,127431946,"remington d3190a damage control ceramic hair dryer, ionic dryer, hair dryer, purple","This is a nice basic hairdryer. We have a big family and own several Remington hairdryers. This one is in the kids bathroom. With its smaller grip it's a good size for older kids and teens to use. It dries hair fairly quickly, on par with most other dryers we've owned. We keep it on a command adhesive hook above the outlet to the side of the sinks. The cord has a good sized built in loop for hanging.<br /><br />I was really happy to find that it comes with both a wide, flat nozzle for straightening as well as a diffuser for curly styles. My fancy high end dryer didn't come with a diffuser and it took forever to find one that fit. I also like that it has a cool button, no need to slide a button up and down to set a style with cool air.<br /><br />My one complaint is that this dryer is a bit noisier than the other Remington dryers we have. It's not so noisy that it consider it loud for a hairdryer but if you're searching for a quiet model know this one is average to slightly above average as far as noise goes.<br /><br />All in all I'm impressed with this hairdryer. It's a fantastic value at this price point. All our other Remington's have lasted years.",8/11/2015,great price for a well made hairdryer,RR5W1C13LUJ1C,N,5,0,0,Y
43362091,US,Beauty,B00MMRFUG8,127431946,"remington d3190a damage control ceramic hair dryer, ionic dryer, hair dryer, purple","This is a decent hair dryer, and we usually buy the less expensive ones because they seem to last as long, if not longer, than more expensive ones.  On this one, the handle doesn't fold, which is kind of a pain for storing, and it only has two heat settings, which my wife found to be either too hot and not hot enough, so she went back to her old one.  The removable filter is a simple plastic screen that screws off of the back so it can be washed.  It's nothing special, but it's a nice touch that you can remove it vs. trying to get all the gunk out while wrangling the rest of the dryer.  We don't use the attachments for curly hair, so while they were included and seem durable, we'd not be able to say how well they work.  At any rate, it's a good dryer we'll keep in the guest bathroom and can serve as a functional backup.",8/10/2015,Ok for a backup or basic hair dryer,R1ZPVD3PJCOXS5,N,4,1,0,Y
32900509,US,Beauty,B00VRN7SB8,253917972,remington silk ceramic professional hair dryer,"Excellent hair dryer, but my impression is that the controls could be a little more ergonomic.  Quieter than most hair dryers, I particularly like the small rubber nubs on the side which help keep it on your counter.  3 fan settings and 2 heat settings (3 if you include heat off) plus a &#34;Cool shot&#34; button.",8/8/2015,"Quiet and powerful, but buttons could be better...",R15121XDJ0ZIHH,N,4,1,0,Y
53047657,US,Beauty,B00VRN7SB8,253917972,remington silk ceramic professional hair dryer,"I am quite a fan of Remington hair dryers and while my old one is still quite functional, I prefer the newer Remington AC2015C T|Studio Silk AC Professional Hair Dryer.  The newer model has basically the exact same functions as my older, far more expensive model; 1875-watt motor, two attachments, the heat settings, three speeds, and a cold air setting.  The newer Remington AC2015C is heavier, which I actually prefer, the attachments are about 50% smaller, another bonus for me, as I already have straight, thin hair, and the other attachments were too much attachment for my needs.  This ceramic model has a coating that I like; it keeps my hands from slipping.  The control buttons are still on the underside of the handle, which I prefer, as it is easier to adjust, in my opinion.  This model appears to dry my hair faster than my older, more expensive model, and both offer a smooth, frizz free finish.  I would highly recommend this hair dryer, it does what it says it does and the price is fantastic.",8/8/2015,Exceeded Expectations,R2VM4AYAQA8VQ,N,5,1,0,Y
37851138,US,Beauty,B00MMRFUG8,127431946,"remington d3190a damage control ceramic hair dryer, ionic dryer, hair dryer, purple","This hair drier is great, mostly because it is much quieter than most others. This is a big plus, especially for shared bathrooms. It comes with a couple adapter pieces that either diffuse the air or focus it, depending on what your hair is like. It is clearly very nice quality. The only thin that would be nice is a retractable cord, but that is a small quibble. Highly recommended!",8/7/2015,It's quiet!,R1AWWHUWE440I2,N,5,0,0,Y
49891124,US,Beauty,B00VRN7SB8,253917972,remington silk ceramic professional hair dryer,"This is a very nice hair dryer that does the job well.  I have medium length hair and the dryer dried it quickly.  I hate to dry my hair, so that is a big plus factor for me.  It's comfortable to hold, not too heavy.  Controls are easy to use.  I didn't need the do anything fancy, so I used it as I do every other hair dryer.  The box says it's professional, used in salons.  Hair dressers could comment more on the differences between dryers.  I'm not too picky about it as long as it isn't uncomfortable to use and works well. This one is just fine for me.  I'd recommend.",8/7/2015,Nice dryer,R1W17YN66WG2CN,N,4,1,0,Y
19601587,US,Beauty,B00MMRFUG8,127431946,"remington d3190a damage control ceramic hair dryer, ionic dryer, hair dryer, purple","We like this little beast around here, I have short thick somewhat unruly hair, my daughter has long curly naughty at times hair. It works well for both of us. It got the job done fast with out being uncomfortably hot and feeling very heavy. That's not to say its very small or it would not make the best grab and go pack it up dryer, but its no cumbersome either. It left out hair very manageable, love the two extensions and option for different heat and speed settings. Remington makes quality items for a fair price. We like it.",8/7/2015,We like it...,R8X36JFL5NFDM,N,5,0,0,Y
52013607,US,Beauty,B00VRN7SB8,253917972,remington silk ceramic professional hair dryer,"This is an extra dryer we use upstairs after the kids take their baths.<br /><br />Ergonomics is good and you don't accidentally press any buttons while holding it at various angles.  The fan speeds are powerful and the different heat settings are definitely appreciated.  Also, it has the typical &#34;cool-shot&#34; button.<br /><br />It comes with a blade-diverter attachment as well as a volumizer attachment.<br /><br />The length of the cord is reasonable even with a 1-yr old running around.<br /><br />The weight and feel are good as well as it has a high-quality feel to it, perhaps the ceramic coating or so, doesn't feel plastic-y at all.  We would definitely recommend this to any household from little toddlers to adults.",8/6/2015,"Good weight, feel and ergonomics; using this with little kids and big adults. :)",R2143XF4P84YKJ,N,5,1,0,Y
48569242,US,Beauty,B00QNC39TI,828468145,mhd professional salon grade 1875w low noise ionic ceramic ac infrared heat hair dryer plus one concentrator and one diffuser black color,"When I first received this I absolutely loved it.  Great power, the cord was sturdy and extra long, and it worked really well.  However, I am returning it for a refund, because one month after getting it, the &#34;hi - lo&#34; switch stopped working and it would only work on &#34;high&#34;.  I thought I could live with that but this morning when I was using it the switch in the handle started feeling really hot and smoke started coming out of it.  So I don't know if it was just a fluke and this particular one was defective, or if it is something that happens often with this model.  I was really disappointed though because I was really pleased with it when it was working as it was supposed to.",8/6/2015,Defective switch on the product.,R39O6U6DHMWRVQ,Y,1,46,39,N
50980444,US,Beauty,B00MMRFUG8,127431946,"remington d3190a damage control ceramic hair dryer, ionic dryer, hair dryer, purple","This dryer is lightweight, yet has a quality feel to it.  It fits your hand well, has nice adjustability, an dries your hair well without over-drying it.<br /><br />I think the price is quite reasonable too.  Seems like a product that will last, and of course it's not a &#34;no name&#34; product, but a Remington, so presumably the quality is there.<br /><br />A nice dryer at a nice price.  5 stars.",8/6/2015,Quality blow dryer at an inexpensive price.,RM8ZWXXVLYS32,N,5,0,0,Y
52490536,US,Beauty,B00VRN7SB8,253917972,remington silk ceramic professional hair dryer,This blow dryer arrived compliments of the Vine program.  It is supposed to dry hair quickly and with minimal frizz and damage.  I found the drying time to be the same if not slower than my Conair 1875 blow dryer.  The rocker buttons are in an awkward thumb position and get in the way of a smooth grip on the handle.  Top it off with a very bulky and weighted feel and you have a dryer that is not suitable for our preference.,8/4/2015,Uncomfortably heavy,R3MIW0NWXHCZCU,N,2,0,0,Y
